wilsoha01,Baseball Magazine All-Star,1926,NL,OF
bancrda01,Baseball Magazine All-Star,1926,NL,SS
burnsge02,Most Valuable Player,1926,AL,
ofarrbo01,Most Valuable Player,1926,NL,
burnsge02,TSN All-Star,1926,ML,1B
hornsro01,TSN All-Star,1926,ML,2B
traynpi01,TSN All-Star,1926,ML,3B
ofarrbo01,TSN All-Star,1926,ML,C
gosligo01,TSN All-Star,1926,ML,OF
mostijo01,TSN All-Star,1926,ML,OF
ruthba01,TSN All-Star,1926,ML,OF
seweljo01,TSN All-Star,1926,ML,SS
gehrilo01,Baseball Magazine All-Star,1927,AL,1B
lazzeto01,Baseball Magazine All-Star,1927,AL,2B
bluegos01,Baseball Magazine All-Star,1927,AL,3B
cochrmi01,Baseball Magazine All-Star,1927,AL,C
ruelmu01,Baseball Magazine All-Star,1927,AL,C
simmoal01,Baseball Magazine All-Star,1927,AL,CF
gosligo01,Baseball Magazine All-Star,1927,AL,LF
ruthba01,Baseball Magazine All-Star,1927,AL,RF
seweljo01,Baseball Magazine All-Star,1927,AL,SS
gehrilo01,Baseball Magazine All-Star,1927,ML,1B
friscfr01,Baseball Magazine All-Star,1927,ML,2B
traynpi01,Baseball Magazine All-Star,1927,ML,3B
cochrmi01,Baseball Magazine All-Star,1927,ML,C
hartnga01,Baseball Magazine All-Star,1927,ML,C
simmoal01,Baseball Magazine All-Star,1927,ML,CF
ruthba01,Baseball Magazine All-Star,1927,ML,LF
wanerpa01,Baseball Magazine All-Star,1927,ML,RF
jackstr01,Baseball Magazine All-Star,1927,ML,SS
terrybi01,Baseball Magazine All-Star,1927,NL,1B
friscfr01,Baseball Magazine All-Star,1927,NL,2B
traynpi01,Baseball Magazine All-Star,1927,NL,3B
hartnga01,Baseball Magazine All-Star,1927,NL,C
wilsoji01,Baseball Magazine All-Star,1927,NL,C
wilsoha01,Baseball Magazine All-Star,1927,NL,CF
wanerll01,Baseball Magazine All-Star,1927,NL,LF
wanerpa01,Baseball Magazine All-Star,1927,NL,RF
jackstr01,Baseball Magazine All-Star,1927,NL,SS
gehrilo01,Most Valuable Player,1927,AL,
wanerpa01,Most Valuable Player,1927,NL,
gehrilo01,TSN All-Star,1927,ML,1B
hornsro01,TSN All-Star,1927,ML,2B
traynpi01,TSN All-Star,1927,ML,3B
hartnga01,TSN All-Star,1927,ML,C
ruthba01,TSN All-Star,1927,ML,OF
simmoal01,TSN All-Star,1927,ML,OF
wanerpa01,TSN All-Star,1927,ML,OF
jackstr01,TSN All-Star,1927,ML,SS
gehrilo01,Baseball Magazine All-Star,1928,AL,1B
lazzeto01,Baseball Magazine All-Star,1928,AL,2B
kammwi01,Baseball Magazine All-Star,1928,AL,3B
cochrmi01,Baseball Magazine All-Star,1928,AL,C
manushe01,Baseball Magazine All-Star,1928,AL,OF
ruthba01,Baseball Magazine All-Star,1928,AL,OF
simmoal01,Baseball Magazine All-Star,1928,AL,OF
seweljo01,Baseball Magazine All-Star,1928,AL,SS
gehrilo01,Baseball Magazine All-Star,1928,ML,1B
hornsro01,Baseball Magazine All-Star,1928,ML,2B
traynpi01,Baseball Magazine All-Star,1928,ML,3B
hartnga01,Baseball Magazine All-Star,1928,ML,C
manushe01,Baseball Magazine All-Star,1928,ML,OF
ruthba01,Baseball Magazine All-Star,1928,ML,OF
wanerpa01,Baseball Magazine All-Star,1928,ML,OF
seweljo01,Baseball Magazine All-Star,1928,ML,SS
bottoji01,Baseball Magazine All-Star,1928,NL,1B
hornsro01,Baseball Magazine All-Star,1928,NL,2B
traynpi01,Baseball Magazine All-Star,1928,NL,3B
hartnga01,Baseball Magazine All-Star,1928,NL,C
hafeych01,Baseball Magazine All-Star,1928,NL,OF
wanerll01,Baseball Magazine All-Star,1928,NL,OF
wanerpa01,Baseball Magazine All-Star,1928,NL,OF
jackstr01,Baseball Magazine All-Star,1928,NL,SS
cochrmi01,Most Valuable Player,1928,AL,
bottoji01,Most Valuable Player,1928,NL,
gehrilo01,TSN All-Star,1928,ML,1B
hornsro01,TSN All-Star,1928,ML,2B
lindsfr01,TSN All-Star,1928,ML,3B
cochrmi01,TSN All-Star,1928,ML,C
manushe01,TSN All-Star,1928,ML,OF
ruthba01,TSN All-Star,1928,ML,OF
wanerpa01,TSN All-Star,1928,ML,OF
jackstr01,TSN All-Star,1928,ML,SS
fonsele01,Baseball Magazine All-Star,1929,AL,1B
gehrich01,Baseball Magazine All-Star,1929,AL,2B
dykesji01,Baseball Magazine All-Star,1929,AL,3B
cochrmi01,Baseball Magazine All-Star,1929,AL,C
combsea01,Baseball Magazine All-Star,1929,AL,CF
simmoal01,Baseball Magazine All-Star,1929,AL,LF
ruthba01,Baseball Magazine All-Star,1929,AL,RF
kressre01,Baseball Magazine All-Star,1929,AL,SS
terrybi01,Baseball Magazine All-Star,1929,ML,1B
hornsro01,Baseball Magazine All-Star,1929,ML,2B
traynpi01,Baseball Magazine All-Star,1929,ML,3B
cochrmi01,Baseball Magazine All-Star,1929,ML,C
wilsoha01,Baseball Magazine All-Star,1929,ML,CF
simmoal01,Baseball Magazine All-Star,1929,ML,LF
ruthba01,Baseball Magazine All-Star,1929,ML,RF
jackstr01,Baseball Magazine All-Star,1929,ML,SS
terrybi01,Baseball Magazine All-Star,1929,NL,1B
hornsro01,Baseball Magazine All-Star,1929,NL,2B
traynpi01,Baseball Magazine All-Star,1929,NL,3B
wilsoji01,Baseball Magazine All-Star,1929,NL,C
wilsoha01,Baseball Magazine All-Star,1929,NL,CF
hafeych01,Baseball Magazine All-Star,1929,NL,LF
odoulle01,Baseball Magazine All-Star,1929,NL,RF
jackstr01,Baseball Magazine All-Star,1929,NL,SS
hornsro01,Most Valuable Player,1929,NL,
foxxji01,TSN All-Star,1929,ML,1B
hornsro01,TSN All-Star,1929,ML,2B
traynpi01,TSN All-Star,1929,ML,3B
cochrmi01,TSN All-Star,1929,ML,C
ruthba01,TSN All-Star,1929,ML,OF
simmoal01,TSN All-Star,1929,ML,OF
wilsoha01,TSN All-Star,1929,ML,OF
jackstr01,TSN All-Star,1929,ML,SS
gehrilo01,Baseball Magazine All-Star,1930,AL,1B
gehrich01,Baseball Magazine All-Star,1930,AL,2B
lazzeto01,Baseball Magazine All-Star,1930,AL,3B
cochrmi01,Baseball Magazine All-Star,1930,AL,C
averiea01,Baseball Magazine All-Star,1930,AL,CF
simmoal01,Baseball Magazine All-Star,1930,AL,LF
ruthba01,Baseball Magazine All-Star,1930,AL,RF
cronijo01,Baseball Magazine All-Star,1930,AL,SS
terrybi01,Baseball Magazine All-Star,1930,ML,1B
friscfr01,Baseball Magazine All-Star,1930,ML,2B
lindsfr01,Baseball Magazine All-Star,1930,ML,3B
cochrmi01,Baseball Magazine All-Star,1930,ML,C
wilsoha01,Baseball Magazine All-Star,1930,ML,CF
simmoal01,Baseball Magazine All-Star,1930,ML,LF
ruthba01,Baseball Magazine All-Star,1930,ML,RF
cronijo01,Baseball Magazine All-Star,1930,ML,SS
terrybi01,Baseball Magazine All-Star,1930,NL,1B
friscfr01,Baseball Magazine All-Star,1930,NL,2B
lindsfr01,Baseball Magazine All-Star,1930,NL,3B
hartnga01,Baseball Magazine All-Star,1930,NL,C
wilsoha01,Baseball Magazine All-Star,1930,NL,CF
hafeych01,Baseball Magazine All-Star,1930,NL,LF
cuyleki01,Baseball Magazine All-Star,1930,NL,RF
jackstr01,Baseball Magazine All-Star,1930,NL,SS
terrybi01,TSN All-Star,1930,ML,1B
friscfr01,TSN All-Star,1930,ML,2B
lindsfr01,TSN All-Star,1930,ML,3B
cochrmi01,TSN All-Star,1930,ML,C
ruthba01,TSN All-Star,1930,ML,OF
simmoal01,TSN All-Star,1930,ML,OF
wilsoha01,TSN All-Star,1930,ML,OF
cronijo01,TSN All-Star,1930,ML,SS
gehrilo01,Baseball Magazine All-Star,1931,AL,1B
melilsk01,Baseball Magazine All-Star,1931,AL,2B
kammwi01,Baseball Magazine All-Star,1931,AL,3B
cochrmi01,Baseball Magazine All-Star,1931,AL,C
averiea01,Baseball Magazine All-Star,1931,AL,CF
simmoal01,Baseball Magazine All-Star,1931,AL,LF
ruthba01,Baseball Magazine All-Star,1931,AL,RF
cronijo01,Baseball Magazine All-Star,1931,AL,SS
gehrilo01,Baseball Magazine All-Star,1931,ML,1B
friscfr01,Baseball Magazine All-Star,1931,ML,2B
traynpi01,Baseball Magazine All-Star,1931,ML,3B
cochrmi01,Baseball Magazine All-Star,1931,ML,C
cuyleki01,Baseball Magazine All-Star,1931,ML,CF
simmoal01,Baseball Magazine All-Star,1931,ML,LF
ruthba01,Baseball Magazine All-Star,1931,ML,RF
cronijo01,Baseball Magazine All-Star,1931,ML,SS
terrybi01,Baseball Magazine All-Star,1931,NL,1B
friscfr01,Baseball Magazine All-Star,1931,NL,2B
traynpi01,Baseball Magazine All-Star,1931,NL,3B
hartnga01,Baseball Magazine All-Star,1931,NL,C
cuyleki01,Baseball Magazine All-Star,1931,NL,CF
hafeych01,Baseball Magazine All-Star,1931,NL,LF
kleinch01,Baseball Magazine All-Star,1931,NL,RF
jackstr01,Baseball Magazine All-Star,1931,NL,SS
friscfr01,Most Valuable Player,1931,NL,
gehrilo01,TSN All-Star,1931,ML,1B
friscfr01,TSN All-Star,1931,ML,2B
traynpi01,TSN All-Star,1931,ML,3B
cochrmi01,TSN All-Star,1931,ML,C
averiea01,TSN All-Star,1931,ML,OF
ruthba01,TSN All-Star,1931,ML,OF
simmoal01,TSN All-Star,1931,ML,OF
cronijo01,TSN All-Star,1931,ML,SS
foxxji01,Baseball Magazine All-Star,1932,AL,1B
gehrich01,Baseball Magazine All-Star,1932,AL,2B
kammwi01,Baseball Magazine All-Star,1932,AL,3B
cochrmi01,Baseball Magazine All-Star,1932,AL,C
averiea01,Baseball Magazine All-Star,1932,AL,CF
simmoal01,Baseball Magazine All-Star,1932,AL,LF
ruthba01,Baseball Magazine All-Star,1932,AL,RF
cronijo01,Baseball Magazine All-Star,1932,AL,SS
foxxji01,Baseball Magazine All-Star,1932,ML,1B
gehrich01,Baseball Magazine All-Star,1932,ML,2B
traynpi01,Baseball Magazine All-Star,1932,ML,3B
cochrmi01,Baseball Magazine All-Star,1932,ML,C
wanerll01,Baseball Magazine All-Star,1932,ML,CF
odoulle01,Baseball Magazine All-Star,1932,ML,LF
kleinch01,Baseball Magazine All-Star,1932,ML,RF
cronijo01,Baseball Magazine All-Star,1932,ML,SS
terrybi01,Baseball Magazine All-Star,1932,NL,1B
hermabi01,Baseball Magazine All-Star,1932,NL,2B
traynpi01,Baseball Magazine All-Star,1932,NL,3B
hartnga01,Baseball Magazine All-Star,1932,NL,C
wanerll01,Baseball Magazine All-Star,1932,NL,CF
odoulle01,Baseball Magazine All-Star,1932,NL,LF
kleinch01,Baseball Magazine All-Star,1932,NL,RF
bartedi01,Baseball Magazine All-Star,1932,NL,SS
foxxji01,Most Valuable Player,1932,AL,
kleinch01,Most Valuable Player,1932,NL,
foxxji01,TSN All-Star,1932,ML,1B
lazzeto01,TSN All-Star,1932,ML,2B
traynpi01,TSN All-Star,1932,ML,3B
dickebi01,TSN All-Star,1932,ML,C
averiea01,TSN All-Star,1932,ML,OF
kleinch01,TSN All-Star,1932,ML,OF
odoulle01,TSN All-Star,1932,ML,OF
cronijo01,TSN All-Star,1932,ML,SS
foxxji01,Baseball Magazine All-Star,1933,AL,1B
gehrich01,Baseball Magazine All-Star,1933,AL,2B
higgipi01,Baseball Magazine All-Star,1933,AL,3B
cochrmi01,Baseball Magazine All-Star,1933,AL,C
averiea01,Baseball Magazine All-Star,1933,AL,OF
simmoal01,Baseball Magazine All-Star,1933,AL,OF
westsa01,Baseball Magazine All-Star,1933,AL,OF
cronijo01,Baseball Magazine All-Star,1933,AL,SS
foxxji01,Baseball Magazine All-Star,1933,ML,1B
gehrich01,Baseball Magazine All-Star,1933,ML,2B
traynpi01,Baseball Magazine All-Star,1933,ML,3B
cochrmi01,Baseball Magazine All-Star,1933,ML,C
bergewa01,Baseball Magazine All-Star,1933,ML,CF
simmoal01,Baseball Magazine All-Star,1933,ML,LF
kleinch01,Baseball Magazine All-Star,1933,ML,RF
cronijo01,Baseball Magazine All-Star,1933,ML,SS
terrybi01,Baseball Magazine All-Star,1933,NL,1B
friscfr01,Baseball Magazine All-Star,1933,NL,2B
traynpi01,Baseball Magazine All-Star,1933,NL,3B
lopezal01,Baseball Magazine All-Star,1933,NL,C
bergewa01,Baseball Magazine All-Star,1933,NL,CF
medwijo01,Baseball Magazine All-Star,1933,NL,LF
kleinch01,Baseball Magazine All-Star,1933,NL,RF
vaughar01,Baseball Magazine All-Star,1933,NL,SS
foxxji01,Most Valuable Player,1933,AL,
foxxji01,Triple Crown,1933,AL,
kleinch01,Triple Crown,1933,NL,
foxxji01,TSN All-Star,1933,ML,1B
gehrich01,TSN All-Star,1933,ML,2B
traynpi01,TSN All-Star,1933,ML,3B
dickebi01,TSN All-Star,1933,ML,C
bergewa01,TSN All-Star,1933,ML,OF
kleinch01,TSN All-Star,1933,ML,OF
simmoal01,TSN All-Star,1933,ML,OF
cronijo01,TSN All-Star,1933,ML,SS
gehrilo01,Baseball Magazine All-Star,1934,AL,1B
gehrich01,Baseball Magazine All-Star,1934,AL,2B
werbebi01,Baseball Magazine All-Star,1934,AL,3B
cochrmi01,Baseball Magazine All-Star,1934,AL,C
westsa01,Baseball Magazine All-Star,1934,AL,CF
simmoal01,Baseball Magazine All-Star,1934,AL,LF
manushe01,Baseball Magazine All-Star,1934,AL,RF
knickbi01,Baseball Magazine All-Star,1934,AL,SS
gehrilo01,Baseball Magazine All-Star,1934,ML,1B
gehrich01,Baseball Magazine All-Star,1934,ML,2B
traynpi01,Baseball Magazine All-Star,1934,ML,3B
cochrmi01,Baseball Magazine All-Star,1934,ML,C
ottme01,Baseball Magazine All-Star,1934,ML,CF
simmoal01,Baseball Magazine All-Star,1934,ML,LF
wanerpa01,Baseball Magazine All-Star,1934,ML,RF
vaughar01,Baseball Magazine All-Star,1934,ML,SS
terrybi01,Baseball Magazine All-Star,1934,NL,1B
friscfr01,Baseball Magazine All-Star,1934,NL,2B
traynpi01,Baseball Magazine All-Star,1934,NL,3B
hartnga01,Baseball Magazine All-Star,1934,NL,C
ottme01,Baseball Magazine All-Star,1934,NL,CF
moorejo02,Baseball Magazine All-Star,1934,NL,LF
wanerpa01,Baseball Magazine All-Star,1934,NL,RF
vaughar01,Baseball Magazine All-Star,1934,NL,SS
cochrmi01,Most Valuable Player,1934,AL,
gehrilo01,Triple Crown,1934,AL,
gehrilo01,TSN All-Star,1934,ML,1B
gehrich01,TSN All-Star,1934,ML,2B
higgipi01,TSN All-Star,1934,ML,3B
cochrmi01,TSN All-Star,1934,ML,C
averiea01,TSN All-Star,1934,ML,OF
ottme01,TSN All-Star,1934,ML,OF
simmoal01,TSN All-Star,1934,ML,OF
cronijo01,TSN All-Star,1934,ML,SS
greenha01,Baseball Magazine All-Star,1935,AL,1B
gehrich01,Baseball Magazine All-Star,1935,AL,2B
higgipi01,Baseball Magazine All-Star,1935,AL,3B
cochrmi01,Baseball Magazine All-Star,1935,AL,C
cramedo01,Baseball Magazine All-Star,1935,AL,CF
vosmijo01,Baseball Magazine All-Star,1935,AL,LF
foxpe01,Baseball Magazine All-Star,1935,AL,RF
cronijo01,Baseball Magazine All-Star,1935,AL,SS
greenha01,Baseball Magazine All-Star,1935,ML,1B
gehrich01,Baseball Magazine All-Star,1935,ML,2B
martipe01,Baseball Magazine All-Star,1935,ML,3B
cochrmi01,Baseball Magazine All-Star,1935,ML,C
bergewa01,Baseball Magazine All-Star,1935,ML,CF
medwijo01,Baseball Magazine All-Star,1935,ML,LF
ottme01,Baseball Magazine All-Star,1935,ML,RF
vaughar01,Baseball Magazine All-Star,1935,ML,SS
terrybi01,Baseball Magazine All-Star,1935,NL,1B
hermabi01,Baseball Magazine All-Star,1935,NL,2B
martipe01,Baseball Magazine All-Star,1935,NL,3B
hartnga01,Baseball Magazine All-Star,1935,NL,C
bergewa01,Baseball Magazine All-Star,1935,NL,CF
medwijo01,Baseball Magazine All-Star,1935,NL,LF
ottme01,Baseball Magazine All-Star,1935,NL,RF
vaughar01,Baseball Magazine All-Star,1935,NL,SS
greenha01,Most Valuable Player,1935,AL,
hartnga01,Most Valuable Player,1935,NL,
greenha01,TSN All-Star,1935,ML,1B
gehrich01,TSN All-Star,1935,ML,2B
martipe01,TSN All-Star,1935,ML,3B
cochrmi01,TSN All-Star,1935,ML,C
cramedo01,TSN All-Star,1935,ML,OF
medwijo01,TSN All-Star,1935,ML,OF
ottme01,TSN All-Star,1935,ML,OF
vaughar01,TSN All-Star,1935,ML,SS
gehrilo01,Baseball Magazine All-Star,1936,AL,1B
gehrich01,Baseball Magazine All-Star,1936,AL,2B
owenma01,Baseball Magazine All-Star,1936,AL,3B
dickebi01,Baseball Magazine All-Star,1936,AL,C
averiea01,Baseball Magazine All-Star,1936,AL,CF
dimagjo01,Baseball Magazine All-Star,1936,AL,LF
moseswa01,Baseball Magazine All-Star,1936,AL,RF
applilu01,Baseball Magazine All-Star,1936,AL,SS
gehrilo01,Baseball Magazine All-Star,1936,ML,1B
gehrich01,Baseball Magazine All-Star,1936,ML,2B
hackst01,Baseball Magazine All-Star,1936,ML,3B
dickebi01,Baseball Magazine All-Star,1936,ML,C
averiea01,Baseball Magazine All-Star,1936,ML,CF
dimagjo01,Baseball Magazine All-Star,1936,ML,LF
wanerpa01,Baseball Magazine All-Star,1936,ML,RF
applilu01,Baseball Magazine All-Star,1936,ML,SS
suhrgu01,Baseball Magazine All-Star,1936,NL,1B
hermabi01,Baseball Magazine All-Star,1936,NL,2B
hackst01,Baseball Magazine All-Star,1936,NL,3B
hartnga01,Baseball Magazine All-Star,1936,NL,C
cuyleki01,Baseball Magazine All-Star,1936,NL,CF
medwijo01,Baseball Magazine All-Star,1936,NL,LF
wanerpa01,Baseball Magazine All-Star,1936,NL,RF
vaughar01,Baseball Magazine All-Star,1936,NL,SS
gehrilo01,Most Valuable Player,1936,AL,
gehrilo01,TSN All-Star,1936,ML,1B
gehrich01,TSN All-Star,1936,ML,2B
higgipi01,TSN All-Star,1936,ML,3B
dickebi01,TSN All-Star,1936,ML,C
averiea01,TSN All-Star,1936,ML,OF
medwijo01,TSN All-Star,1936,ML,OF
ottme01,TSN All-Star,1936,ML,OF
applilu01,TSN All-Star,1936,ML,SS
gehrilo01,Baseball Magazine All-Star,1937,AL,1B
gehrich01,Baseball Magazine All-Star,1937,AL,2B
higgipi01,Baseball Magazine All-Star,1937,AL,3B
dickebi01,Baseball Magazine All-Star,1937,AL,C
dimagjo01,Baseball Magazine All-Star,1937,AL,CF
moseswa01,Baseball Magazine All-Star,1937,AL,LF
vosmijo01,Baseball Magazine All-Star,1937,AL,RF
applilu01,Baseball Magazine All-Star,1937,AL,SS
gehrilo01,Baseball Magazine All-Star,1937,ML,1B
gehrich01,Baseball Magazine All-Star,1937,ML,2B
whitnpi01,Baseball Magazine All-Star,1937,ML,3B
dickebi01,Baseball Magazine All-Star,1937,ML,C
dimagjo01,Baseball Magazine All-Star,1937,ML,CF
medwijo01,Baseball Magazine All-Star,1937,ML,LF
wanerpa01,Baseball Magazine All-Star,1937,ML,RF
applilu01,Baseball Magazine All-Star,1937,ML,SS
mizejo01,Baseball Magazine All-Star,1937,NL,1B
hermabi01,Baseball Magazine All-Star,1937,NL,2B
whitnpi01,Baseball Magazine All-Star,1937,NL,3B
hartnga01,Baseball Magazine All-Star,1937,NL,C
demarfr02,Baseball Magazine All-Star,1937,NL,CF
medwijo01,Baseball Magazine All-Star,1937,NL,LF
wanerpa01,Baseball Magazine All-Star,1937,NL,RF
vaughar01,Baseball Magazine All-Star,1937,NL,SS
gehrich01,Most Valuable Player,1937,AL,
medwijo01,Most Valuable Player,1937,NL,
medwijo01,Triple Crown,1937,NL,
gehrilo01,TSN All-Star,1937,ML,1B
gehrich01,TSN All-Star,1937,ML,2B
rolfere01,TSN All-Star,1937,ML,3B
hartnga01,TSN All-Star,1937,ML,C
dimagjo01,TSN All-Star,1937,ML,OF
medwijo01,TSN All-Star,1937,ML,OF
wanerpa01,TSN All-Star,1937,ML,OF
bartedi01,TSN All-Star,1937,ML,SS
foxxji01,Baseball Magazine All-Star,1938,AL,1B
gehrich01,Baseball Magazine All-Star,1938,AL,2B
rolfere01,Baseball Magazine All-Star,1938,AL,3B
dickebi01,Baseball Magazine All-Star,1938,AL,C1
hemslro01,Baseball Magazine All-Star,1938,AL,C2
dimagjo01,Baseball Magazine All-Star,1938,AL,CF
heathje01,Baseball Magazine All-Star,1938,AL,LF
averiea01,Baseball Magazine All-Star,1938,AL,RF
cronijo01,Baseball Magazine All-Star,1938,AL,SS
foxxji01,Baseball Magazine All-Star,1938,ML,1B
gehrich01,Baseball Magazine All-Star,1938,ML,2B
rolfere01,Baseball Magazine All-Star,1938,ML,3B
dickebi01,Baseball Magazine All-Star,1938,ML,C
dimagjo01,Baseball Magazine All-Star,1938,ML,CF
medwijo01,Baseball Magazine All-Star,1938,ML,LF
ottme01,Baseball Magazine All-Star,1938,ML,RF
vaughar01,Baseball Magazine All-Star,1938,ML,SS
mccorfr01,Baseball Magazine All-Star,1938,NL,1B
hermabi01,Baseball Magazine All-Star,1938,NL,2B
hackst01,Baseball Magazine All-Star,1938,NL,3B
lombaer01,Baseball Magazine All-Star,1938,NL,C1
danniha01,Baseball Magazine All-Star,1938,NL,C2
ottme01,Baseball Magazine All-Star,1938,NL,CF
medwijo01,Baseball Magazine All-Star,1938,NL,LF
goodmiv01,Baseball Magazine All-Star,1938,NL,RF
vaughar01,Baseball Magazine All-Star,1938,NL,SS
foxxji01,Most Valuable Player,1938,AL,
lombaer01,Most Valuable Player,1938,NL,
foxxji01,TSN All-Star,1938,ML,1B
gehrich01,TSN All-Star,1938,ML,2B
rolfere01,TSN All-Star,1938,ML,3B
dickebi01,TSN All-Star,1938,ML,C
dimagjo01,TSN All-Star,1938,ML,OF
medwijo01,TSN All-Star,1938,ML,OF
ottme01,TSN All-Star,1938,ML,OF
cronijo01,TSN All-Star,1938,ML,SS
foxxji01,Baseball Magazine All-Star,1939,AL,1B
gordojo01,Baseball Magazine All-Star,1939,AL,2B
rolfere01,Baseball Magazine All-Star,1939,AL,3B
dickebi01,Baseball Magazine All-Star,1939,AL,C
dimagjo01,Baseball Magazine All-Star,1939,AL,CF
johnsbo01,Baseball Magazine All-Star,1939,AL,LF
willite01,Baseball Magazine All-Star,1939,AL,RF
cronijo01,Baseball Magazine All-Star,1939,AL,SS
foxxji01,Baseball Magazine All-Star,1939,ML,1B
gordojo01,Baseball Magazine All-Star,1939,ML,2B
rolfere01,Baseball Magazine All-Star,1939,ML,3B
dickebi01,Baseball Magazine All-Star,1939,ML,C
dimagjo01,Baseball Magazine All-Star,1939,ML,CF
medwijo01,Baseball Magazine All-Star,1939,ML,LF
willite01,Baseball Magazine All-Star,1939,ML,RF
cronijo01,Baseball Magazine All-Star,1939,ML,SS
mccorfr01,Baseball Magazine All-Star,1939,NL,1B
freylo01,Baseball Magazine All-Star,1939,NL,2B
lavagco01,Baseball Magazine All-Star,1939,NL,3B
danniha01,Baseball Magazine All-Star,1939,NL,C
leibeha01,Baseball Magazine All-Star,1939,NL,CF
medwijo01,Baseball Magazine All-Star,1939,NL,LF
ottme01,Baseball Magazine All-Star,1939,NL,RF
vaughar01,Baseball Magazine All-Star,1939,NL,SS
dimagjo01,Most Valuable Player,1939,AL,
foxxji01,TSN All-Star,1939,ML,1B
gordojo01,TSN All-Star,1939,ML,2B
rolfere01,TSN All-Star,1939,ML,3B
dickebi01,TSN All-Star,1939,ML,C
dimagjo01,TSN All-Star,1939,ML,OF
medwijo01,TSN All-Star,1939,ML,OF
willite01,TSN All-Star,1939,ML,OF
cronijo01,TSN All-Star,1939,ML,SS
foxxji01,Baseball Magazine All-Star,1940,AL,1B
gordojo01,Baseball Magazine All-Star,1940,AL,2B
cliftha01,Baseball Magazine All-Star,1940,AL,3B
hayesfr01,Baseball Magazine All-Star,1940,AL,C
dimagjo01,Baseball Magazine All-Star,1940,AL,CF
greenha01,Baseball Magazine All-Star,1940,AL,LF
kellech01,Baseball Magazine All-Star,1940,AL,RF
applilu01,Baseball Magazine All-Star,1940,AL,SS
mizejo01,Baseball Magazine All-Star,1940,ML,1B
gordojo01,Baseball Magazine All-Star,1940,ML,2B
cliftha01,Baseball Magazine All-Star,1940,ML,3B
danniha01,Baseball Magazine All-Star,1940,ML,C
dimagjo01,Baseball Magazine All-Star,1940,ML,CF
greenha01,Baseball Magazine All-Star,1940,ML,LF
nichobi01,Baseball Magazine All-Star,1940,ML,RF
applilu01,Baseball Magazine All-Star,1940,ML,SS
mizejo01,Baseball Magazine All-Star,1940,NL,1B
hermabi01,Baseball Magazine All-Star,1940,NL,2B
werbebi01,Baseball Magazine All-Star,1940,NL,3B
danniha01,Baseball Magazine All-Star,1940,NL,C
leibeha01,Baseball Magazine All-Star,1940,NL,CF
medwijo01,Baseball Magazine All-Star,1940,NL,LF
nichobi01,Baseball Magazine All-Star,1940,NL,RF
milleed03,Baseball Magazine All-Star,1940,NL,SS
greenha01,Most Valuable Player,1940,AL,
mccorfr01,Most Valuable Player,1940,NL,
mccorfr01,TSN All-Star,1940,ML,1B
gordojo01,TSN All-Star,1940,ML,2B
hackst01,TSN All-Star,1940,ML,3B
danniha01,TSN All-Star,1940,ML,C
dimagjo01,TSN All-Star,1940,ML,OF
greenha01,TSN All-Star,1940,ML,OF
willite01,TSN All-Star,1940,ML,OF
applilu01,TSN All-Star,1940,ML,SS
foxxji01,Baseball Magazine All-Star,1941,AL,1B
gordojo01,Baseball Magazine All-Star,1941,AL,2B
taborji01,Baseball Magazine All-Star,1941,AL,3B
dickebi01,Baseball Magazine All-Star,1941,AL,C
dimagjo01,Baseball Magazine All-Star,1941,AL,CF
willite01,Baseball Magazine All-Star,1941,AL,LF
heathje01,Baseball Magazine All-Star,1941,AL,RF
travice01,Baseball Magazine All-Star,1941,AL,SS
camildo01,Baseball Magazine All-Star,1941,ML,1B
gordojo01,Baseball Magazine All-Star,1941,ML,2B
brownji03,Baseball Magazine All-Star,1941,ML,3B
dickebi01,Baseball Magazine All-Star,1941,ML,C
dimagjo01,Baseball Magazine All-Star,1941,ML,CF
willite01,Baseball Magazine All-Star,1941,ML,LF
heathje01,Baseball Magazine All-Star,1941,ML,RF
travice01,Baseball Magazine All-Star,1941,ML,SS
camildo01,Baseball Magazine All-Star,1941,NL,1B
crespcr01,Baseball Magazine All-Star,1941,NL,2B
brownji03,Baseball Magazine All-Star,1941,NL,3B
lopezal01,Baseball Magazine All-Star,1941,NL,C
reisepe01,Baseball Magazine All-Star,1941,NL,CF
medwijo01,Baseball Magazine All-Star,1941,NL,LF
slaugen01,Baseball Magazine All-Star,1941,NL,RF
jurgebi01,Baseball Magazine All-Star,1941,NL,SS
dimagjo01,Most Valuable Player,1941,AL,
camildo01,Most Valuable Player,1941,NL,
camildo01,TSN All-Star,1941,ML,1B
gordojo01,TSN All-Star,1941,ML,2B
hackst01,TSN All-Star,1941,ML,3B
dickebi01,TSN All-Star,1941,ML,C
dimagjo01,TSN All-Star,1941,ML,OF
reisepe01,TSN All-Star,1941,ML,OF
willite01,TSN All-Star,1941,ML,OF
travice01,TSN All-Star,1941,ML,SS
hassebu01,Baseball Magazine All-Star,1942,AL,1B
gordojo01,Baseball Magazine All-Star,1942,AL,2B
keltnke01,Baseball Magazine All-Star,1942,AL,3B
dickebi01,Baseball Magazine All-Star,1942,AL,C
dimagjo01,Baseball Magazine All-Star,1942,AL,CF
willite01,Baseball Magazine All-Star,1942,AL,LF
spencst01,Baseball Magazine All-Star,1942,AL,RF
